"Date","Price","Open","High","Low","Vol.","Change %"
"07/24/2022","2.391","2.399","2.399","2.366","133.64K","0.89%"
"07/21/2022","2.370","2.398","2.398","2.366","484.00K","-1.21%"
"07/20/2022","2.399","2.381","2.400","2.375","1.98M","0.00%"
"07/19/2022","2.399","2.399","2.399","2.399","23.58K","0.00%"
"07/18/2022","2.399","2.399","2.400","2.380","190.06K","0.80%"
"07/17/2022","2.380","2.419","2.419","2.380","201.30K","-0.83%"
"07/14/2022","2.400","2.422","2.423","2.361","408.73K","0.04%"
"07/13/2022","2.399","2.362","2.430","2.362","507.20K","0.50%"
"07/07/2022","2.387","2.390","2.390","2.360","911.23K","0.08%"
"07/06/2022","2.385","2.409","2.409","2.385","194.63K","0.59%"
"07/05/2022","2.371","2.371","2.371","2.371","25.73K","0.04%"
"07/04/2022","2.370","2.408","2.408","2.370","139.19K","-1.58%"
"07/03/2022","2.408","2.408","2.410","2.390","167.44K","0.33%"
"06/30/2022","2.400","2.385","2.410","2.367","473.39K","0.88%"
"06/29/2022","2.379","2.362","2.395","2.362","4.76K","0.34%"
"06/28/2022","2.371","2.375","2.376","2.371","23.54K","-1.33%"
"06/27/2022","2.403","2.390","2.429","2.380","374.98K","-0.70%"
"06/26/2022","2.420","2.361","2.421","2.360","850.66K","2.11%"
"06/23/2022","2.370","2.350","2.399","2.350","406.45K","-0.84%"
"06/22/2022","2.390","2.398","2.422","2.350","1.29M","0.34%"
"06/21/2022","2.382","2.353","2.392","2.353","302.56K","0.76%"
"06/20/2022","2.364","2.390","2.400","2.360","242.09K","-1.09%"
"06/19/2022","2.390","2.400","2.400","2.390","1.35M","-0.42%"
"06/16/2022","2.400","2.408","2.443","2.400","2.67M","-0.33%"
"06/15/2022","2.408","2.416","2.430","2.408","1.35M","-0.33%"
"06/14/2022","2.416","2.421","2.421","2.416","1.49M","-0.37%"
"06/13/2022","2.425","2.416","2.443","2.416","330.92K","-0.82%"
"06/12/2022","2.445","2.453","2.453","2.430","1.07M","-0.20%"
"06/09/2022","2.450","2.430","2.480","2.408","4.33M","1.66%"
"06/08/2022","2.410","2.425","2.425","2.408","760.28K","0.08%"
"06/07/2022","2.408","2.407","2.439","2.406","2.05M","0.08%"
"06/06/2022","2.406","2.410","2.425","2.406","957.05K","-0.17%"
"06/05/2022","2.410","2.410","2.411","2.404","664.02K","0.00%"
"06/02/2022","2.410","2.405","2.423","2.405","1.93M","0.25%"
"06/01/2022","2.404","2.430","2.449","2.401","2.09M","-0.66%"
"05/31/2022","2.420","2.406","2.425","2.406","2.92M","0.62%"
"05/30/2022","2.405","2.408","2.419","2.402","2.10M","-0.17%"
"05/29/2022","2.409","2.450","2.450","2.406","190.42K","-0.04%"
"05/26/2022","2.410","2.410","2.421","2.402","1.47M","0.00%"
"05/25/2022","2.410","2.416","2.418","2.410","1.96M","-0.41%"
"05/24/2022","2.420","2.439","2.439","2.417","1.90M","-0.58%"
"05/23/2022","2.434","2.430","2.448","2.405","2.97M","0.58%"
"05/22/2022","2.420","2.485","2.497","2.415","3.20M","-2.62%"
"05/19/2022","2.485","2.410","2.485","2.400","2.18M","2.69%"
"05/18/2022","2.420","2.420","2.420","2.400","3.86M","0.21%"
"05/17/2022","2.415","2.404","2.415","2.393","3.96M","1.05%"
"05/16/2022","2.390","2.390","2.399","2.390","4.56M","-0.38%"
"05/15/2022","2.399","2.404","2.404","2.390","5.27M","0.00%"
"05/12/2022","2.399","2.400","2.406","2.392","7.83M","-0.04%"
"05/11/2022","2.400","2.410","2.410","2.395","4.92M","0.00%"
"05/10/2022","2.400","2.396","2.410","2.380","2.03M","0.17%"
"05/09/2022","2.396","2.439","2.439","2.396","8.85M","-0.95%"
"05/08/2022","2.419","2.460","2.460","2.406","5.47M","-1.27%"
"04/28/2022","2.450","2.463","2.463","2.414","755.33K","0.82%"
"04/27/2022","2.430","2.484","2.484","2.412","332.15K","-0.98%"
"04/26/2022","2.454","2.440","2.454","2.425","1.56M","0.57%"
"04/25/2022","2.440","2.430","2.480","2.420","3.03M","-0.12%"
"04/24/2022","2.443","2.431","2.450","2.431","1.33M","0.53%"
"04/21/2022","2.430","2.450","2.469","2.430","550.57K","-0.82%"
"04/20/2022","2.450","2.450","2.464","2.425","1.73M","-1.21%"
"04/19/2022","2.480","2.425","2.515","2.425","3.29M","1.76%"
"04/18/2022","2.437","2.453","2.457","2.430","1.22M","-1.34%"
"04/17/2022","2.470","2.495","2.495","2.451","319.87K","0.00%"
"04/14/2022","2.470","2.481","2.505","2.455","1.43M","-0.44%"
"04/13/2022","2.481","2.435","2.495","2.435","3.97M","2.86%"
"04/12/2022","2.412","2.411","2.448","2.410","909.01K","-0.74%"
"04/11/2022","2.430","2.435","2.450","2.405","6.41M","0.00%"
"04/10/2022","2.430","2.430","2.450","2.420","2.59M","-0.82%"
"04/07/2022","2.450","2.417","2.465","2.400","6.99M","1.37%"
"04/06/2022","2.417","2.450","2.469","2.395","8.41M","-1.35%"
"04/05/2022","2.450","2.451","2.460","2.390","1.31M","-2.78%"
"04/04/2022","2.520","2.381","2.520","2.380","4.69M","3.96%"
"04/03/2022","2.424","2.429","2.429","2.390","1.77M","0.58%"
"03/31/2022","2.410","2.395","2.429","2.389","4.35M","0.04%"
"03/30/2022","2.409","2.434","2.434","2.390","3.21M","-1.03%"
"03/29/2022","2.434","2.416","2.438","2.415","2.16M","0.75%"
"03/28/2022","2.416","2.492","2.492","2.400","3.04M","-4.01%"
"03/27/2022","2.517","2.500","2.517","2.500","5.74M","0.68%"
"03/24/2022","2.500","2.500","2.515","2.475","5.89M","0.20%"
"03/23/2022","2.495","2.500","2.500","2.495","1.53M","0.00%"
"03/22/2022","2.495","2.501","2.501","2.491","1.47M","-0.87%"
"03/21/2022","2.517","2.502","2.520","2.493","1.39M","0.60%"
"03/20/2022","2.502","2.580","2.580","2.501","1.62M","-0.71%"
"03/17/2022","2.520","2.532","2.574","2.520","1.49M","-0.40%"
"03/16/2022","2.530","2.532","2.535","2.523","1.36M","-0.08%"
